播放玄幻小说斗破苍穹	Video-Play
我三点二十到六点有课如果有空我和你联系	Alarm-Update
那达慕是从周几开始举行	Calendar-Query
我想看第32集觉醒	FilmTele-Play
可以帮我在广西科教查找百变校巴之超学先锋吗我想看下	TVProgram-Play
2012年伦敦奥运会羽毛球男单决赛视频给我播放一下	Video-Play
请开启周一到周五的提醒	Alarm-Update
能不能给我看一个2020年沈腾出演的片子啊	FilmTele-Play
你能给我播放一个韩国的言情剧吗	FilmTele-Play
CCTV7正在直播的炮神40/40帮我切换一下	TVProgram-Play
想让你帮我看一下明年的五月二十号是星期几	Calendar-Query
快给我查询阴历的几月几号是6月3日啊	Calendar-Query
我想看曼谷亚运会中国女子体操团体比赛的视频	Video-Play
也祝你和你的家人双节快乐	Calendar-Query
赶紧的查询一下飞印尼的飞机哪天才有呀	Travel-Query
重播一下早上九点的健康之道	Radio-Listen
二零零九珠江小姐竞选启动首设网络赛区组图	Video-Play
空调的度数可以再调高三度吗	HomeAppliance-Control
比较想看广东珠江的外来媳妇本地郎，帮我找一下	Video-Play
帮我关掉电磁炉，饭已经煮好了	HomeAppliance-Control
广播剧魔道祖师的花絮帮我播放	Video-Play
好莱坞大片一一月强势来袭	FilmTele-Play
给我讲个故事小熊猫学木匠	Video-Play
不知道三天后是不是要下雨呢	Weather-Query
调回北京城市广播我得接着听城市漫生活	Radio-Listen
你能找到忧伤情绪的钢琴曲给我吗	Music-Play
悄悄的告诉我去武汉的飞机是几点的啊	Travel-Query
我没有钱了该怎么办呀你能借我一点吗	Other
打开专辑lover，想听会英文歌曲	Music-Play
电视机开太久了帮我关一下	HomeAppliance-Control
查看昨天9点广西卫视播放的是什么节目	TVProgram-Play
因为你的降临这一天成了一个美丽的日子祝你生日快乐	Calendar-Query
陈妍希在演艺圈已拼搏了五年时间	FilmTele-Play
我觉得王者荣耀的直播挺好看	Video-Play
找到喜马拉雅给我放一段儿吴晓波频道	Radio-Listen
可以让洗衣机调成消毒洗吗	HomeAppliance-Control
这时帮我把电饭煲切换到煮粥模式好吗	HomeAppliance-Control
10点去面试，定个闹钟提醒我	Alarm-Update
报一下明天北京的风向	Weather-Query
随后黎明与乐基儿杨千与丁子高统统都被网络曝光已婚的事实	Other
只建一个十月二十九号下午六点的闹钟	Alarm-Update
黑河明天是晴天吗	Weather-Query
我想看看去年抗击新冠疫情的纪录片	Video-Play
删除宁波前天的风力变化表	Weather-Query
单曲循环刘若英的原来你也在这里	Music-Play
昨天衣服已经放洗衣机了，现在开机然后开启漂洗模式吧	HomeAppliance-Control
以后可能会好也不一定	Other
韩国的儿童节是哪天	Calendar-Query
可以帮我把洗衣机设置为混合洗吗	HomeAppliance-Control
正点财经2021年5月25的视频回放给我看	Video-Play
那个正在追的喜剧继续播放给我看吧	FilmTele-Play
现在就播放一下周杰伦的不能说的秘密呢	Music-Play
打开下午三点十分播放的步步惊奇真情版	FilmTele-Play
想看特别关注，麻烦给我打开新闻吧	Other
邓文迪他特别支持我要喜欢工作他也支持	FilmTele-Play
多少钱一瓶八四消毒液	HomeAppliance-Control
家庭喜剧电视台湾拍的给我看一个吧	FilmTele-Play
FM88点7听一下英文歌	Radio-Listen
如果你真的喜欢我那今天晚上就陪我一起睡觉吧	Alarm-Update
查询湖州那里下没下过冰雹	Weather-Query
明天合肥会出现雨夹雪吗	Weather-Query
云南怎么开车去啊	Travel-Query
给我看一下湖南电影今天放什么经典的电影	FilmTele-Play
找大陆版的青春剧初恋那件小事	FilmTele-Play
请在11分钟后叫我打羽毛球	Alarm-Update
帮我调到合肥教育法治想看看有啥大事发生	Radio-Listen
帮我导航去唐山的路线	Travel-Query
从芜湖到泸州市怎么走	Travel-Query
爱情是个梦而我睡过头	Music-Play
动漫灰姑娘帮我找一下吧	Video-Play
找到文艺台的爱家就是乐黎想主播的	Radio-Listen
18号上午10点15分去医院探望病人的行程创建一下。	Alarm-Update
国庆节那天是农历几月份呢	Calendar-Query
封新城你现在每年都回老家吗	Weather-Query
再拨拨到美文的新闻晚高峰	Radio-Listen
帮我回放5月12日的财经的开门大吉	TVProgram-Play
请你赶快告诉我咱们中国传统节日端午节是农历多少号啊	Calendar-Query
马上给我播放诛仙前传第五章	FilmTele-Play
请给我播放杜牧的诗词	Audio-Play
播放明天的紫外线指数	Weather-Query
给我找个南派三叔的小说吧	Audio-Play
空气净化器调为睡眠模式好吗	HomeAppliance-Control
给我来一个戏剧电台海上戏剧吧	Radio-Listen
杨幂和阮经天演的扶摇1点75倍速放	FilmTele-Play
衡阳今晚空气湿度高吗	Weather-Query
最近还好吗现在在哪儿干什么工作呢把你的银行卡号发过来	Other
查查大后天应该是多少号啊	Calendar-Query
我看向波比却看不到他	FilmTele-Play
速度瞅瞅礼拜几是2月的18日	Calendar-Query
找几个梅西的金典足球比赛视频来看	Video-Play
空调风速调最高	HomeAppliance-Control
五天后下冰雹吗	Weather-Query
大前天是几号呢	Calendar-Query
玄幻题材的有声小说随便播一个吧	FilmTele-Play
韩国的古代历史剧能找一个看会不	FilmTele-Play
我去的时候给你打电话	Other
看看中国传统节日重阳节是哪一天啊	Calendar-Query
你的余电好强啊像你一样哈哈	Music-Play
刀客家族的女人是在湖南卫视国际播放的吗帮我看下	FilmTele-Play
欣赏一下中央人民广播电台的神州之声	Radio-Listen
播放一首肖战的余年听一听	Music-Play
最炫民族风是不是能单曲循环一下呢	Music-Play
播一下一个贵族盒他的女儿们这个故事给大家听	Audio-Play
播一个格林童话里的故事英文版的来听	Audio-Play
你明天早上还要上班呢	Alarm-Update
大陆动作片西游伏魔篇播放	FilmTele-Play
钱琳琳主持的中华之声可以播放一下吗	Radio-Listen
虽然天气不好飞机还是照常起飞了	Other
播放草原名歌蒙古人	Music-Play
是的开到最大空调风速	HomeAppliance-Control
给我续播小说让我留在你身边	FilmTele-Play
登记最近一周青藏的紫外线情况	Weather-Query
殷桃和宋轶演的爱的理想生活你给我1点5倍速播放一下	FilmTele-Play
余男六万拍得限量版笔记本善款重建熊猫家园	TVProgram-Play
定个闹钟12月4日上午九点飞机	Alarm-Update
请帮我开启明天上午所有的闹铃	Alarm-Update
I九零七零怎么还没有升级包呢	Music-Play
周迅演的如懿传续播一下吧给我	FilmTele-Play
客厅的空气净化器打开了吗，没有打开的话就帮我打开	HomeAppliance-Control
找给我一个这个时间在教做饭的生活电台	Other
Jay-Z的第一张专辑《Reasonable Doubt》随机播放	Music-Play
给我打开江苏优漫卡通卫视的新大头儿子小头爸爸	TVProgram-Play
放惊悚小说邪神复苏的俄语版来听	Audio-Play
查询下月有雨吗	Weather-Query
张默出演让子弹飞我没帮他任何忙是姜文找的他	FilmTele-Play
一个小时内循环播放王菲的天空	Music-Play
有声小说盗墓笔记给我播一下	Video-Play
播放Ce train qui s'en va，单曲循环	Music-Play
找一个2012年前后比较火爆的现代剧播放	FilmTele-Play
给我找找美国动漫海绵宝宝配音演员的采访	Video-Play
我想知道你心里怎么想的	Other
安志杰与谢婷婷恩爱走秀笑指女友是发电厂图	Other
关晓彤在2021北京卫视跨年演唱会上的表演视频给我回放一下	Video-Play
弄了包流量后在哪里面进去	HomeAppliance-Control
给我放5月16号晚上7点王者荣耀游戏直播的视频	Video-Play
有没有好听的法语歌，播放一首	Music-Play
一会衡水可能会下雨吗	Weather-Query
戏剧铡美案中的陈世美形象是被恶意编造的	FilmTele-Play
看完介绍我可以为你解答的	Other
万家河公园怎去	Travel-Query
空调调到20度行不行呢	HomeAppliance-Control
帮我打开明天8.05提醒我拿耳机的日程	Alarm-Update
放一首民歌儿，放那片海吧	Music-Play
我要循环播放清明这首诗	Music-Play
循环播放搞笑小品不是冤家不聚头散步时候听	Music-Play
便主动打电话问有没有缺人	Other
查看一下2021年5月24的晚间新闻视频	Video-Play
我需要你看一看农历的几月几号是重阳节啊	Calendar-Query
看一看1点有飞烟台的飞机吗	Travel-Query
给我回放下12月03日小伟游戏说吃鸡的视频	Video-Play
我想看刘德华电影的幕后花絮	Video-Play
调大一些客厅的空调风速	HomeAppliance-Control
将电视声音调小一点吧	HomeAppliance-Control
这里有路到惠友超市润发店吧告诉我怎么去	Travel-Query
麻烦播放上海戏剧曲艺广播的所有昆曲类节目	Radio-Listen
开启花园自动喷灌	HomeAppliance-Control
二零一零年五月明星微博日报往日回顾	Video-Play
是否可以帮我开下电视呢	HomeAppliance-Control
你一开始的反击只是本能对不对	FilmTele-Play
2月18号的提醒好了没建	Alarm-Update
播放专辑山止川行好像是18年的	Music-Play
推理类的有声漫画给我播一个	Other
我要订去大阪的飞机票	Travel-Query
长沙拍情侣艺术照多少钱一次	Weather-Query
估计你吃不着菜还没端上来你就得回去	Other
查下去商场的最快路线	Travel-Query
农历的送穷节是什么时候	Calendar-Query
今天不要提醒我买菜了	Alarm-Update
给我找一个唐家三少的玄幻小说来听	Audio-Play
太热啦，帮我把风扇调成最大风量	HomeAppliance-Control
请你帮我把明天下午所有的闹钟都关闭	Alarm-Update
我想调至最大的风速10	HomeAppliance-Control
我附近哪里有溜冰场啊	Travel-Query
近期快手火爆的歌曲给随机来一首吧	Other
泰戈尔飞鸟集里的诗我想听，英文版的	Music-Play
卡通的玩名堂还是每天五点半开播吗给我打开播放吧	TVProgram-Play
立刻我要知道去往烟台的大客车发车了没	Travel-Query
找到到珠海长隆海洋王国的路线	Travel-Query
帮我找一个做黑森林蛋糕的视频	Video-Play
回播湖南综合狼烟遍地	TVProgram-Play
放一下2021年天津春晚岳云鹏孙越的相声	Video-Play
演戏时郑元畅表现洒脱十分入戏又用不咸不淡的广东话与交谈	Music-Play
新年马上到了你准备好了新年礼物了吗	Calendar-Query
搜索一下CCTV1精彩一刻-2020-186新航拍中国湖南洞庭湖	Video-Play
播放李一桐的骊歌行	Music-Play
明天早上八点半提醒我带贴纸贴窗户这个日程你建好了没有	Alarm-Update
想让你帮我看一下明年的六月二十号是星期几	Calendar-Query
请告诉我7号是什么日子	Calendar-Query
今天石家庄有雨吗	Weather-Query
生活家装攻略是在北京生活播放吗帮我看下	TVProgram-Play
你能播放五条人的广东姑娘	FilmTele-Play
放一个李清照的浣溪沙给小孩子听	Music-Play
你的笑容已经非常卡哇伊	Music-Play
5月22号考试你得提醒我一下	Alarm-Update
为我找到5月28日到鞍山的汽车票	Travel-Query
把空调调到16度。	HomeAppliance-Control
明天下午是否有4-5级的大风天	Weather-Query
你把我烦死了一晚上一个问题都没有答对啊	Other
下个月的今天好朋友就过生日了，设个闹钟到点提醒我	Alarm-Update
播一个周德东的惊悚小说	Audio-Play
21:01不要提醒我找到张宝龙的单子	Alarm-Update
在这波魔幻潮的导演里叶伟信微博算得上是先遣兵	FilmTele-Play
劳动节那天，江苏卫视有什么吸引人的节目吗帮我看下	TVProgram-Play
查询后天乌镇紫外线指数	Weather-Query
播一个晚上00点更新的国产动漫	Video-Play
那我就不打扰你休息了	Other
频率是一零四点五的东广新闻台播放一下呢	Radio-Listen
我需要看英国拍的战争片二战时期的最好	FilmTele-Play
谢霆锋的最新电影幕后花絮有么，找来看看	Video-Play
仙侠剧仙剑三继续播放一下呢	FilmTele-Play
新增提醒每个月12号提醒我更新数据库	Alarm-Update
可以在下午五点提醒我要去看电影	Alarm-Update
我想随机听林俊杰的单曲	Music-Play
湖南卫视积极申办快男图	Radio-Listen
给我定二十分钟去蒸馒头的闹钟	Alarm-Update
我不知道你知不知道农历7月7是鬼节吗	Calendar-Query
我想要你10分钟之后喊我起床	Alarm-Update
打开我的全部的窗户	HomeAppliance-Control
想知道西安六月末的紫外线指数	Weather-Query
想看有湖南经济的经济新闻	Video-Play
据日本警视厅透露酒井承认了犯罪事实	FilmTele-Play
你告诉我农历6月初3是哪天呢	Calendar-Query
快点找出来电视剧鹿鼎记的韦小宝cut	FilmTele-Play
找个经典国漫看	Other
模特大赛华丽落幕贡米为模特颁发冠军奖杯	Video-Play
我说给我找点好听的歌	Other
是不是能播放一下2020年播出的电视剧三生三世枕上书呢	FilmTele-Play
1点75倍速播何云龙演的烽火线	FilmTele-Play
回放今天上午10点在CCTV11播出的传奇大掌柜	Video-Play
明天的悉尼我可以穿毛衣出去吗	Weather-Query
有人说北京太干燥了但我觉得一点问题也没有	Weather-Query
放一个格林童话穷人和富人来听一下吧	Music-Play
我说我的手机刚才掉地上摔坏了	Other
我打哪个电话可以开通啊请说一下号码我想这回打电话开通谢谢了	Other
届时侯耀文生前的所有徒弟都将到场送别师傅最后一程	Alarm-Update
四月一五日在苏州为左麟右李中国巡回演唱会造势	Video-Play
2021年的白色情人节是是几月几日？	Calendar-Query
山东生活十点钟有什么节目可以看帮我看下	TVProgram-Play
后来杰克逊又同意付给她额外的赔偿	Music-Play
今天有没有多穿点衣服啊	Weather-Query
给我播放2021中国女子足球锦标赛	Video-Play
麻烦帮我创建个23号上午10点半跟王总开会的闹钟。	Alarm-Update
一六日早上李范在双方亲友的见证下完成简单的仪式	Alarm-Update
刘兰芳讲的赵匡胤演义播放一下	Audio-Play
央视开年大戏首播时间已定花落谁家尚未揭晓	FilmTele-Play
放静夜思这首诗来给我听	Audio-Play
请问清明节是周几	Calendar-Query
想看周深唱歌的视频	Video-Play
给我打开今天播放过的战天狼第四集	Video-Play
随便播一个北冥有声讲的悬疑小说	Radio-Listen
闫妮叫自己的粉丝为娃很多场合她都会说感谢闫帮的娃对我的支持	Alarm-Update
我要看17点的英雄联盟春季赛	Video-Play
播放一个2011年发的专辑吧	Music-Play
请打开江苏综艺的震撼一条龙	Radio-Listen
5号下午1点半定闹钟	Alarm-Update
请给我循环播一下行路难这首诗	Audio-Play
她的心态不介意夺走歌曲的风头	Music-Play
张韶涵的歌曲MV帮我搜索一下	Video-Play
快点帮我把空调调成除霜模式吧	HomeAppliance-Control
麻烦告诉我这周三是几号	Calendar-Query
能不能马上查查星期几是农历的9月初15	Calendar-Query
给我立刻搜索今天的熊出没	Video-Play
周六是几号	Calendar-Query
郑州时政啥时候有直通政务帮我看下	Travel-Query
记得给我播放周日的王者荣耀挑战赛	Video-Play
频率是九三点八的重庆都市电台可以播放不	Radio-Listen
都市路剧场十一点播放完毕后紧接着播放什么节目帮我看下	TVProgram-Play
播放开封府的大结局	FilmTele-Play
可以帮我在广西科教查找百变校巴之超学先锋吗我想看下	TVProgram-Play
开车到嘉陵小学怎么走	Travel-Query
告诉我沈阳飞北京的飞机是不是已经起飞了呢	Travel-Query
能不能调到96.6兆赫的经济节目	Radio-Listen
立刻找出来iPad Pro的测评视频	Video-Play
麻烦推送下今晚的广东珠江的节目	TVProgram-Play
给我搜索下一艾莉婕在2003年8月26日举行名为《Alizée En Concert》的首场演唱会的视频	Video-Play
我真的不知道怎么办了	Other
请帮我调大一点风速谢谢	HomeAppliance-Control
关键词我为喜剧狂广告狂人约翰亚当斯	Video-Play
设置一个9:23的闹钟，每天晚上响起	Alarm-Update
公共正在播放的节目是什么帮我看下	TVProgram-Play
今天适合在南京骑行吗	Weather-Query
可不可以帮我查下我弟去年的生日是几号的吗	Calendar-Query
我想你顺序播放周杰伦的全部歌曲呢	Music-Play
想听儿歌小螺号	Music-Play
感情很难有对错只有合不合适	Other
TES比赛的视频帮我找一下	Video-Play
敬老节是农历的哪天	Calendar-Query
我要看5月10日发生的拾麦穗的母亲张玉琴这个新闻视频	Video-Play
打开中央七，想看看今天今天的军事节目	Video-Play
帮我打开南昌数字，现在好像在播放天气预报	Weather-Query
我要看宫崎骏最新的动漫片精彩合集	Video-Play
我们后人为什么都想去演呢	FilmTele-Play
我好想看贾玲演的你好李焕英	FilmTele-Play
我要出门了，电视机自动关机	HomeAppliance-Control
有声小说竞技女孩给我播一下	TVProgram-Play
我想知道世界青年联欢节是几号	Calendar-Query
我想看一下言情剧幸福触手可及的第一集	FilmTele-Play
9点10分提醒我去看电视你提醒我了吗？	Alarm-Update
我想听一个新闻类的990新闻频率	Radio-Listen
能不能查查宝鸡开过来的客车是几点呢	Travel-Query
给我找一部武侠小说放来听听	FilmTele-Play
查询查询义务去往郑州的客车哪天有票呢	Travel-Query
陈文媛闻陈冠希名字一脸不悦关门避风头图	Radio-Listen
言情有声漫画播一个给我	Other
麻烦给我播放刘琮和杨天翔合作的广播剧	FilmTele-Play
霍尊的归一里的歌曲现在播放一下吧	Music-Play
麻烦找下5月3日十二点的中国新闻	Video-Play
我必须马上关掉空调	HomeAppliance-Control
请调低一点温度空调的	HomeAppliance-Control
莲花汽车站怎么走	Travel-Query
我想知道世界战史这个节目是在哪个频道播出的	TVProgram-Play
现在马上给我查下北京飞深圳的飞机起飞了吗	Travel-Query
帮我设置连续6天提醒拼多多签到	Alarm-Update
播放连丽如讲的红楼梦	FilmTele-Play
帮我查询下丽江始发的高铁是几点的呀	Travel-Query
搜索社会与法频道播出的法律大讲堂往期视频	TVProgram-Play
你可以立刻播放五月的青春的第一集吗	FilmTele-Play
找FM107点7我要听李沛聪主持的节目	Radio-Listen
国产三菱蓝色神翼加售价	Other
成都开往哈尔滨的动车哪天有呀	Travel-Query
陈冠希是谢霆锋的中学同学两人出道前已是好友	FilmTele-Play
给我续播忘语的小说玄界之门二十章	Audio-Play
第二天电影拷贝被中央办公厅调去再放一场	Alarm-Update
来一个频率是一零一点七的饶平人民广播电台	Radio-Listen
关掉客厅的灯，我要去卧室了	HomeAppliance-Control
悬疑盗墓题材的有声小说随便播一个吧	FilmTele-Play
我需要你在后天十点提醒我给周老板带早饭	Alarm-Update
给我播放仙侠类的有声漫画	Other
我要知道哪个节日是农历的八月十五啊	Calendar-Query
放唐家三少正连载的网文斗罗大陆给大家听	Audio-Play
收听一下教育类的广东人民广播电台教育之声吧	Radio-Listen
今年的国庆节是哪天	Calendar-Query
鼓曲大师骆玉笙的剑阁闻铃你听过吗	Music-Play
我想问一下9月17是几号	Calendar-Query
查找动漫妖精的尾巴	Video-Play
让风扇停止摇头可以不可以	HomeAppliance-Control
请给我放一下广播欲望与理想的区别	Radio-Listen
西门庆虽然很重要但这是看女孩子的电影最后再考虑	FilmTele-Play
能不能建一个今天晚上6:30~7:00提醒我钉钉直播会议	Alarm-Update
上午八点的合肥经济新闻联播啥时候有回放啊，好像看耶	Radio-Listen
下周五是农历的什么时候	Calendar-Query
给我按顺序播放那些年我们正年轻	FilmTele-Play
龙珠里你对自己的作品最喜欢的是什么	FilmTele-Play
5月13号在中央8套播出的朝闻天下帮我播出一下	TVProgram-Play
请循环给我播放霜月这首诗	Music-Play
那我的手机号码是多少	Other
我很幸运我做的是自己的专业	Other
导航一下到滨州的路线	Travel-Query
血战上海滩最后一关好玩吗	FilmTele-Play
我要听baller，潘玮柏的专辑	Music-Play
我现在不想睡觉怎么办	Other
拨打幺幺零拨打幺幺零	Other
把你身份证号码发给我嘛	Other
记你有没有跟谁演戏觉得压力大	Alarm-Update
影视剧里的纯音乐随机播放一首吧	Music-Play
频率是一零三点零的南通经济广播电台现在播放一下	Radio-Listen
查询播放周三沧州是晴天吗	Weather-Query
赵丽颖演的楚乔传从高到低放	FilmTele-Play
帮我打开南昌新闻综合的每日新闻	Radio-Listen
农历7月18是几月几号	Calendar-Query
陕西农林卫视的三农信息联播可以给我回放下吗我想看下	Radio-Listen
请你记得提醒我这周天上午十点做英语测验	Alarm-Update
长春9月是否会有冰雹出现？	Weather-Query
帮我打开贵州公共吧，看看现在播放什么电视剧	TVProgram-Play
我是不是能继续看红楼梦啊	FilmTele-Play
我想知道今年的春节是在几月	Calendar-Query
2019年羽毛球世锦赛混双半决赛视频还能给我找到吗	Video-Play
敏敏我在家里呆着烦躁你在家吗在的话我去找你一起出去逛一下吧	Other
作者是引路星的广播剧播放一个给我	Audio-Play
你看这个地真脏，把扫地机器人的打扫模式打开	HomeAppliance-Control
有现在在播星际公民的吧个找个看	Video-Play
星期四的优漫星未来还能看回放吗帮我看下	TVProgram-Play
李倩在节目中享足浴尝美食与主持人李静和张瑶全都玩了	Other
怎么去深圳	Travel-Query
请播放爱情片的八月未央。	FilmTele-Play
查一下今年的中秋节是农历的哪天	Calendar-Query
放一下广播李瑞先的新闻热线	Radio-Listen
电影过年的著名演员有哪些	FilmTele-Play
快给播一个安徒生的两个姑娘的故事	Audio-Play
你身边的姑娘还是小手冰凉等你去握吗	Music-Play
给1点5倍速播放一下暗恋橘生淮南	FilmTele-Play
考试的时候他传纸条给我	Alarm-Update
显示最快去北京的航班	Travel-Query
陈伟霆参加的下一站传奇的相关视频帮我找出来	Video-Play
播放搞笑类型的广播剧听听吧	FilmTele-Play
继续收听频率是九一点七的句容人民广播电台	Radio-Listen
请你在明天上午九点的时候记得提醒我参加马拉松	Alarm-Update
不过宣萱承认有买房子但否认是用来做爱巢	Other
婚姻保卫战在京郊热拍探班赶上袁立玩命	Video-Play
到廊坊了得听音乐无极限啊调到FM89点5	Radio-Listen
随机放一首专辑篮球大唱片里的歌儿	Music-Play
要听频率是九七点零的天门电台呢	Radio-Listen
这里到万达广场怎么走	Travel-Query
帮我转到今天晚上六点的广西天气预报	Radio-Listen
下周末上午9点30拍摄写真的闹钟帮我设置下。	Alarm-Update
今天上午9:59提醒我关空调	Alarm-Update
关楚耀三月底复出唱片公司力撑卫诗复出无期	Music-Play
今天的新闻有什么奇葩的新闻吗我想看下	Video-Play
布鞋的潮流的系鞋方法和图片	Video-Play
我奶奶要听经典红色歌曲保卫黄河	Music-Play
我要看乔丹的篮球比赛视频	Video-Play
有没有2009年香港的电影随机来一个	FilmTele-Play
接着上次的续播一下百万英镑法语版的第五章来听	Audio-Play
历史上第一部亚运电影将由香港着名导演马楚成执导	FilmTele-Play
5月14日的凌晨剧场打开一下	Video-Play
广播剧默读的花絮帮我播一下	Video-Play
查一查湛江后天晚上的风向。	Weather-Query
我在哪吃饭用英语怎么说	Music-Play
请给我循环播放伊索寓言书里的	Audio-Play
放一下解忧电台	Radio-Listen
用英语播放登飞来峰	Music-Play
放一部2015年孔笙和李雪导演的电视剧琅琊榜吧	FilmTele-Play
这个月28日考试，那天是星期几	Calendar-Query
是不是有什么好的兆头笑	Other
B站上的哔计划的相关视频快点给我播放	Video-Play
我要听辰燃的惊悚小说末日边缘	Audio-Play
想了解一下昨天的今日关注，给我回放一下吧	TVProgram-Play
我说下次见面要好好拥抱一下她也回说对我来说这就够了	Other
告诉我今年端午节是周几	Calendar-Query
2020年的英文歌曲来一首呗	Music-Play
开天节是农历的哪天	Calendar-Query
打开影音厅的灯光	HomeAppliance-Control
斯琴高娃演的上线下线接着上次看的播放	FilmTele-Play
调节烤箱的温度到五十度	HomeAppliance-Control
